Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
44000000,2580,Seawoods,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1
36100000,2120,Seawoods,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1
2400000,585,Seawoods,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
33000000,1400,Taloja,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1
28500000,1700,Taloja,3,0,1,1,0,0,1,1,0,1,0,1,0,1,1
22799999,1050,Taloja,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
21000000,1050,Taloja,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
18500000,1150,Taloja,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22500000,994,Taloja,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3800000,657,Taloja,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
32900000,1250,Taloja,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1
26000000,1250,Taloja,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1
8100000,560,Taloja,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
36000000,1850,Taloja,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1
5690000,905,Taloja,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
32000000,1113,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
22000000,742,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
13000000,426,Taloja,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
14500000,451,Taloja,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
32500000,1124,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
25500000,878,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
21400000,678,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
21800000,716,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
21700000,651,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
33100000,928,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
21800000,642,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
25400000,735,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
25600000,788,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
37800000,1094,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
35100000,1020,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
32100000,928,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
26500000,772,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
54200000,1613,Taloja,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
34600000,1023,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
33400000,997,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
22200000,645,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
27300000,733,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
27900000,744,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
36900000,970,Taloja,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8950000,650,Taloja,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
16500000,950,Taloja,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
17500000,1100,Taloja,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4799000,625,Taloja,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
6000000,905,Taloja,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
16000000,902,Taloja,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0
15000000,850,Taloja,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
4900000,350,Taloja,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
17500000,1335,Taloja,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
19000000,1290,Taloja,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1
18500000,970,Taloja,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
21000000,1135,Taloja,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1
16800000,1135,Taloja,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
40000000,1850,Taloja,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
9000000,520,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47500000,2400,Taloja,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7500000,1050,Taloja,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7500000,1350,Taloja,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,365,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,1150,Taloja,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6300000,550,Taloja,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
7400000,650,Taloja,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
42000000,1850,Taloja,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1
16700000,1150,Taloja,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
6800000,800,Taloja,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000,565,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200000,940,Taloja,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9600000,580,Taloja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600000,580,Taloja,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
31900000,2050,Taloja,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5000000,750,Taloja,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
18800000,1299,Taloja,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1
8500000,880,Taloja,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
29900000,1500,Taloja,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1
18900000,1299,Taloja,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1
9000000,560,Taloja,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8000000,990,Taloja,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,1341,Taloja,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0
18000000,1565,Taloja,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
8400000,515,Thane,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15500000,900,Thane,2,0,1,1,0,0,0,1,1,1,1,0,1,1,1
7400000,932,Thane,2,0,0,1,1,0,1,1,1,1,1,0,1,1,1
28500000,940,Thane,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1
27500000,1045,Thane,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
24000000,1444,Thane,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
13000000,600,Thane,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9400000,680,Thane,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1
15000000,870,Thane,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
13600000,1050,Thane,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
7500000,460,Thane,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
24000000,1350,Thane,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
28500000,1050,Thane,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
31500000,1750,Thane,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1
2600000,690,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,950,Thane,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18100000,1100,Thane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
18500000,1100,Thane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
26500000,1060,Thane,2,0,1,1,1,0,0,1,1,1,1,0,1,0,1
10000000,602,Thane,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
18500000,1150,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
19100000,1050,Thane,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
12500000,600,Thane,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
14500000,900,Thane,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1
17500000,1065,Thane,2,1,1,1,0,0,0,1,1,1,1,0,1,0,1
18500000,1100,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
20000000,1250,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
29000000,1150,Thane,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9800000,555,Thane,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
14200000,1100,Thane,2,0,1,1,0,0,1,1,1,1,0,0,1,1,1
18500000,1155,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
6500000,645,Thane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22000000,1655,Thane,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
22500000,935,Thane,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2000000,575,Thane,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
34500000,2465,Thane,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1
34000000,2365,Thane,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1
14000000,1000,Thane,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
8500000,550,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000,550,Thane,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9300000,1010,Thane,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
13700000,775,Thane,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0
18400000,1100,Thane,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
18000000,1100,Thane,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
18200000,1100,Thane,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
10500000,585,Thane,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
20000000,1120,Thane,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1
13500000,650,Thane,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
28000000,2000,Thane,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
26000000,1600,Thane,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2850000,540,Thane,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
17500000,1000,Thane,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
23500000,1300,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9500000,650,Thane,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
20000000,1070,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
20000000,1000,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
26000000,980,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
22000000,985,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9500000,600,Thane,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
17000000,1000,Thane,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
28500000,1150,Thane,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
21000000,1198,Thane,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
14000000,1100,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
27500000,916,Thane,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
18000000,1100,Thane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
16700000,770,Thane,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1
6800000,1120,Thane,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
21500000,1350,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21500000,1350,Thane,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
8000000,1155,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500000,650,Thane,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2000000,590,Thane,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
25000000,1600,Thane,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1
19000000,900,Thane,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5300000,933,Thane,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
30000000,1120,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
21000000,950,Thane,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1
32500000,1545,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
15500000,850,Thane,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
25000000,1350,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2400000,425,Thane,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0
51500000,1170,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,850,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500000,1260,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9200000,1160,Thane,2,1,1,1,0,0,0,1,1,1,0,1,1,0,1
9300000,1060,Thane,2,1,1,1,1,0,1,0,1,0,1,0,0,1,1
4000000,690,Thane,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3700000,990,Thane,2,0,1,1,1,0,1,0,1,1,0,0,0,1,0
13500000,750,Thane,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5800000,540,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
4400000,490,Thane,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4100000,530,Thane,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5600000,540,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
22000000,1600,Thane,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8800000,1073,Thane,2,1,1,1,0,0,0,1,1,1,0,1,1,0,0
5700000,650,Thane,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
8800000,1235,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1
6500000,1332,Thane,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
12000000,851,Thane,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7400000,576,Thane,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8000000,600,Thane,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
11800000,900,Thane,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
13500000,910,Thane,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
21500000,1645,Thane,3,0,1,1,1,0,1,1,0,0,1,0,0,1,0
20000000,1250,Thane,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
19500000,1215,Thane,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11000000,1580,Thane,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9000000,600,Thane,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
18000000,1435,Thane,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
22000000,1640,Thane,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1
16500000,1313,Thane,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
7900000,1491,Thane,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
24000000,1600,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750000,960,Thane,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31500000,2000,Thane,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9200000,560,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,600,Thane,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
15000000,1400,Thane,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0
4200000,695,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,1000,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,1140,Thane,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0
8000000,1140,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0
5990000,901,Thane,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1
5990000,901,Thane,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
3600000,800,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,750,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27500000,1000,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
26100000,900,Thane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14000000,580,Thane,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
12000000,500,Thane,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
10800000,550,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8900000,600,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
13799999,700,Thane,2,1,1,1,0,0,0,1,0,1,1,1,0,0,1
12500000,996,Thane,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
16500000,1358,Thane,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
3500000,650,Thane,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
17700000,771,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17600000,769,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22400000,978,Thane,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16800000,734,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16800000,733,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9601000,1075,Thane,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
7929000,907,Thane,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3600000,640,Thane,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4837000,774,Thane,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6187000,990,Thane,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
8212000,1314,Thane,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6637000,1062,Thane,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
7481000,1197,Thane,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6862000,1098,Thane,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1
4556000,729,Thane,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
2700000,450,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700000,450,Thane,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18500000,1290,Thane,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
8500000,1050,Thane,3,0,0,1,1,0,1,1,1,1,1,0,0,1,0
26000000,1775,Thane,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1
4000000,640,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,1500,Thane,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
10700000,800,Thane,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9800000,873,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,2000,Thane,3,0,1,1,1,0,1,0,1,1,0,0,0,1,0
55000000,2050,Thane,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1
7000000,900,Thane,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0
10800000,1180,Thane,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0
21500000,1100,Thane,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37800000,1650,Thane,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
2500000,310,Thane,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000000,680,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,1412,Thane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
6300000,550,Thane,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
7500000,580,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16800000,800,Thane,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2900000,225,Thane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2850000,225,Thane,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
13200000,1525,Thane,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13100000,1400,Thane,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3600000,600,Thane,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18500000,1150,Thane,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
8700000,900,Thane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
14000000,700,Thane,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
25500000,1200,Thane,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2850000,575,Thane,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4500000,565,Thane,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
17300000,970,Thane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
11100000,602,Thane,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
2900000,225,Thane,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7400000,650,Thane,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
7500000,580,Thane,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25500000,1200,Thane,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0
70000000,2400,Thane,4,0,1,1,0,0,1,1,1,1,1,1,0,0,1
18700000,980,Thane,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0
10200000,1500,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
4400000,450,Thane,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5100000,1017,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
4500000,927,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
15500000,910,Thane,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1
6300000,365,Thane,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
4700000,1017,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5800000,1021,Thane,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5800000,1021,Thane,2,1,1,1,0,0,0,1,1,0,0,0,1,0,1
3600000,1200,Thane,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5000000,1017,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3700000,1100,Thane,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
8000000,1300,Thane,3,0,1,0,1,0,0,1,1,0,0,0,0,1,0
7500000,1050,Thane,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6000000,1080,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5800000,1080,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
23500000,1750,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600000,1080,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
30000000,1550,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
8000000,995,Thane,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,700,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,700,Thane,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8200000,1034,Thane,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9300000,1060,Thane,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1
5400000,697,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700000,850,Thane,2,0,1,1,1,0,0,1,1,0,1,1,0,1,1
26000000,1050,Thane,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3900000,640,Thane,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3900000,640,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400000,655,Thane,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
26000000,1125,Thane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000000,1125,Thane,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6800000,800,Thane,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1
11000000,550,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,1566,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
7500000,495,Thane,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
15000000,1350,Thane,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5500000,1080,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
25000000,1650,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
10000000,700,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800000,550,Thane,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800000,550,Thane,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
14000000,1154,Thane,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
8500000,1045,Thane,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1
22000000,1715,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24500000,1550,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24500000,1550,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3325000,665,Thane,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
3325000,665,Thane,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0
40000000,2250,Thane,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
19500000,550,Thane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8500000,630,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6800000,574,Thane,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1
15000000,800,Thane,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
32000000,3205,Thane,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
50000000,2500,Thane,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0
16500000,1660,Thane,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
20000000,1250,Thane,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0
9000000,492,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,492,Thane,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8000000,1350,Thane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,1015,Thane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7000000,750,Thane,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0
7000000,750,Thane,2,0,1,1,0,0,1,1,1,1,1,0,1,0,0
23500000,1444,Thane,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
7600000,1050,Thane,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2836000,709,Thane,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5500000,727,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800000,1050,Thane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
33500000,777,Thane,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
24000000,1500,Thane,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
